execution_id,order_id,deal_id,wave_id,exchange_trade_id,execution_time,exchange_execution_id,executed_price,executed_size,fees,fees_currency,adapter_id,strategy_id,account_id,exchange_order_id,symbol,side,order_price,order_size,ccy_1,ccy_2,ccy2_src,underlying_index,underlying_index_src,hedge_id
2058,1231,883,34664,,"2018-12-06 11:17:24",1342,2.142,15.0,0.0210084,EOS,OKEXFUTURE_ADAPTER,MANUAL-883,0,1924074302284800,EOS1207,SELL,0.0,33.0,0.0,0.0,,2.14568253,OKEXFUTURE_ADAPTER.eos_usd,1190
2059,1232,883,34664,,"2018-12-06 11:17:25",1344,2.137,33.0,0.04632663,EOS,OKEXFUTURE_ADAPTER,MANUAL-883,0,1924074367458304,EOS1228,BUY,0.0,33.0,0.0,0.0,,2.14568253,OKEXFUTURE_ADAPTER.eos_usd,1190
2060,1233,884,34665,,"2018-12-06 11:17:44",1346,2.142,35.0,0.04901961,EOS,OKEXFUTURE_ADAPTER,MANUAL-884,0,1924075620833280,EOS1207,SELL,0.0,35.0,0.0,0.0,,2.14531874,OKEXFUTURE_ADAPTER.eos_usd,1190
2061,1234,884,34665,,"2018-12-06 11:17:45",1348,2.137,25.0,0.03509593,EOS,OKEXFUTURE_ADAPTER,MANUAL-884,0,1924075686925312,EOS1228,BUY,0.0,35.0,0.0,0.0,,2.14531874,OKEXFUTURE_ADAPTER.eos_usd,1190
2062,1234,884,34665,,"2018-12-06 11:17:45",1349,2.137,10.0,0.01403837,EOS,OKEXFUTURE_ADAPTER,MANUAL-884,0,1924075686925312,EOS1228,BUY,0.0,35.0,0.0,0.0,,2.14531874,OKEXFUTURE_ADAPTER.eos_usd,1190
2063,1235,885,34666,,"2018-12-06 11:18:17",1351,2.142,21.0,0.02941176,EOS,OKEXFUTURE_ADAPTER,MANUAL-885,0,1924077779555328,EOS1207,SELL,0.0,21.0,0.0,0.0,,2.14680727,OKEXFUTURE_ADAPTER.eos_usd,1190
2064,1236,885,34666,,"2018-12-06 11:18:18",1353,2.137,21.0,0.02948058,EOS,OKEXFUTURE_ADAPTER,MANUAL-885,0,1924077845912576,EOS1228,BUY,0.0,21.0,0.0,0.0,,2.14680727,OKEXFUTURE_ADAPTER.eos_usd,1190
2065,1237,886,34667,,"2018-12-06 11:18:35",1355,2.141,6.0,0.00840729,EOS,OKEXFUTURE_ADAPTER,MANUAL-886,0,1924078992104448,EOS1207,SELL,0.0,21.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2066,1237,886,34667,,"2018-12-06 11:18:35",1356,2.141,15.0,0.02101822,EOS,OKEXFUTURE_ADAPTER,MANUAL-886,0,1924078992104448,EOS1207,SELL,0.0,21.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2067,1238,886,34667,,"2018-12-06 11:18:36",1358,2.135,7.0,0.00983607,EOS,OKEXFUTURE_ADAPTER,MANUAL-886,0,1924079056931840,EOS1228,BUY,0.0,21.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2068,1238,886,34667,,"2018-12-06 11:18:36",1359,2.135,13.0,0.01826698,EOS,OKEXFUTURE_ADAPTER,MANUAL-886,0,1924079056931840,EOS1228,BUY,0.0,21.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2069,1238,886,34667,,"2018-12-06 11:18:36",1360,2.135,1.0,0.00140515,EOS,OKEXFUTURE_ADAPTER,MANUAL-886,0,1924079056931840,EOS1228,BUY,0.0,21.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2070,1239,887,34668,,"2018-12-06 11:18:46",1362,2.141,13.0,0.01821579,EOS,OKEXFUTURE_ADAPTER,MANUAL-887,0,1924079711918080,EOS1207,SELL,0.0,25.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2071,1239,887,34668,,"2018-12-06 11:18:46",1363,2.13999975,12.0,0.01682243,EOS,OKEXFUTURE_ADAPTER,MANUAL-887,0,1924079711918080,EOS1207,SELL,0.0,25.0,0.0,0.0,,2.1463551,OKEXFUTURE_ADAPTER.eos_usd,1190
2072,1240,887,34668,,"2018-12-06 11:18:47",1364,2.135,25.0,0.03512881,EOS,OKEXFUTURE_ADAPTER,MANUAL-887,0,1924079778042880,EOS1228,BUY,0.0,25.0,0.0,0.0,,2.14611926,OKEXFUTURE_ADAPTER.eos_usd,1190
2073,1241,888,34669,,"2018-12-06 11:18:58",1367,2.14,24.0,0.03364486,EOS,OKEXFUTURE_ADAPTER,MANUAL-888,0,1924080497146880,EOS1207,SELL,0.0,25.0,0.0,0.0,,2.14611926,OKEXFUTURE_ADAPTER.eos_usd,1190
2074,1241,888,34669,,"2018-12-06 11:18:58",1368,2.14,1.0,0.00140187,EOS,OKEXFUTURE_ADAPTER,MANUAL-888,0,1924080497146880,EOS1207,SELL,0.0,25.0,0.0,0.0,,2.14611926,OKEXFUTURE_ADAPTER.eos_usd,1190
2075,1242,888,34669,,"2018-12-06 11:18:59",1370,2.133,25.0,0.03516174,EOS,OKEXFUTURE_ADAPTER,MANUAL-888,0,1924080562871296,EOS1228,BUY,0.0,25.0,0.0,0.0,,2.14611926,OKEXFUTURE_ADAPTER.eos_usd,1190
2076,1243,889,34670,,"2018-12-06 11:20:00",1372,2.14,15.0,0.02102804,EOS,OKEXFUTURE_ADAPTER,MANUAL-889,0,1924084523738112,EOS1207,SELL,0.0,15.0,0.0,0.0,,2.14522637,OKEXFUTURE_ADAPTER.eos_usd,1190
2077,1244,889,34670,,"2018-12-06 11:20:01",1374,2.134,15.0,0.02108716,EOS,OKEXFUTURE_ADAPTER,MANUAL-889,0,1924084590529536,EOS1228,BUY,0.0,15.0,0.0,0.0,,2.14522637,OKEXFUTURE_ADAPTER.eos_usd,1190
2078,1245,890,34671,,"2018-12-06 11:20:10",1376,2.14,11.0,0.01542056,EOS,OKEXFUTURE_ADAPTER,MANUAL-890,0,1924085209473024,EOS1207,SELL,0.0,11.0,0.0,0.0,,2.14781692,OKEXFUTURE_ADAPTER.eos_usd,1190
2079,1246,890,34671,,"2018-12-06 11:20:11",1378,2.134,11.0,0.01546392,EOS,OKEXFUTURE_ADAPTER,MANUAL-890,0,1924085274657792,EOS1228,BUY,0.0,11.0,0.0,0.0,,2.14781692,OKEXFUTURE_ADAPTER.eos_usd,1190
2080,1247,891,34672,,"2018-12-06 11:20:45",1379,2.139,5.0,0.00701262,EOS,OKEXFUTURE_ADAPTER,MANUAL-891,0,1924087478590464,EOS1207,SELL,0.0,5.0,0.0,0.0,,2.14643937,OKEXFUTURE_ADAPTER.eos_usd,1190
2081,1248,891,34672,,"2018-12-06 11:20:46",1382,2.134,5.0,0.00702905,EOS,OKEXFUTURE_ADAPTER,MANUAL-891,0,1924087544780800,EOS1228,BUY,0.0,5.0,0.0,0.0,,2.14643937,OKEXFUTURE_ADAPTER.eos_usd,1190
2082,1249,799,34673,,"2018-12-06 14:05:39",1385,3.85,5.0,0.0038961,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924735940899840,ETC1214,BUY,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2083,1249,799,34673,,"2018-12-06 14:05:39",1386,3.87199534,130.0,0.10072314,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924735940899840,ETC1214,BUY,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2084,1250,799,34673,,"2018-12-06 14:05:40",1389,3.828,16.0,0.01253918,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736006529024,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2085,1250,799,34673,,"2018-12-06 14:05:40",1390,3.828,12.0,0.00940439,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736006529024,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2086,1250,799,34673,,"2018-12-06 14:05:40",1392,3.828,97.0,0.07601881,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736006529024,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2087,1250,799,34673,,"2018-12-06 14:05:40",1391,3.828,5.0,0.0039185,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736006529024,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2088,1250,799,34673,,"2018-12-06 14:05:40",1396,3.82299894,2.0,0.00156945,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2089,1250,799,34673,,"2018-12-06 14:05:40",1395,3.82399983,6.0,0.00470711,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2090,1250,799,34673,,"2018-12-06 14:05:40",1394,3.8239996,2.0,0.00156904,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2091,1250,799,34673,,"2018-12-06 14:05:40",1393,3.825,59.0,0.04627451,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2092,1250,799,34673,,"2018-12-06 14:05:41",1404,3.82199924,10.0,0.00784929,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2093,1250,799,34673,,"2018-12-06 14:05:41",1403,3.821999,21.0,0.01648352,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2094,1250,799,34673,,"2018-12-06 14:05:41",1402,3.82199896,1.0,0.00078493,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2095,1250,799,34673,,"2018-12-06 14:05:41",1401,3.82199863,1.0,0.00078493,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2096,1250,799,34673,,"2018-12-06 14:05:41",1400,3.82199878,2.0,0.00156986,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2097,1250,799,34673,,"2018-12-06 14:05:41",1399,3.82299963,10.0,0.00784724,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2098,1250,799,34673,,"2018-12-06 14:05:41",1398,3.82299942,21.0,0.0164792,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2099,1250,799,34673,,"2018-12-06 14:05:41",1397,3.82299911,5.0,0.00392362,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2100,1250,799,34673,,"2018-12-06 14:05:41",1412,3.82099863,4.0,0.00314054,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2101,1250,799,34673,,"2018-12-06 14:05:41",1411,3.8209986,2.0,0.00157027,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2102,1250,799,34673,,"2018-12-06 14:05:41",1410,3.82199935,5.0,0.00392465,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2103,1250,799,34673,,"2018-12-06 14:05:41",1409,3.82199951,3.0,0.00235479,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2104,1250,799,34673,,"2018-12-06 14:05:41",1408,3.82199929,3.0,0.00235479,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2105,1250,799,34673,,"2018-12-06 14:05:41",1407,3.82199929,9.0,0.00706436,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2106,1250,799,34673,,"2018-12-06 14:05:41",1406,3.82199915,2.0,0.00156986,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2107,1250,799,34673,,"2018-12-06 14:05:41",1405,3.82199955,2.0,0.00156986,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736015504384,ETC1228,SELL,0.0,300.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2108,1251,799,34674,,"2018-12-06 14:05:41",1414,3.84,11.0,0.00859375,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736084188160,ETC1214,SELL,0.0,30.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2109,1251,799,34674,,"2018-12-06 14:05:41",1415,3.82898843,19.0,0.01488639,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736084188160,ETC1214,SELL,0.0,30.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2110,1252,799,34674,,"2018-12-06 14:05:43",1417,3.773,30.0,0.0238537,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736149433344,ETC1228,BUY,0.0,30.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2111,1253,799,34675,,"2018-12-06 14:05:44",1419,3.798,5.0,0.00394945,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736232264704,ETC1214,SELL,0.0,145.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2112,1253,799,34675,,"2018-12-06 14:05:44",1420,3.79599978,20.0,0.01580611,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736232264704,ETC1214,SELL,0.0,145.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2113,1253,799,34675,,"2018-12-06 14:05:44",1422,3.78899878,42.0,0.03325416,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736232264704,ETC1214,SELL,0.0,145.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2114,1253,799,34675,,"2018-12-06 14:05:44",1421,3.78999737,78.0,0.06174142,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736232264704,ETC1214,SELL,0.0,145.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2115,1254,799,34675,,"2018-12-06 14:05:45",1425,3.766,57.0,0.04540627,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736297179137,ETC1228,BUY,0.0,144.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2116,1254,799,34675,,"2018-12-06 14:05:45",1426,3.76999614,5.0,0.00397878,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736297179137,ETC1228,BUY,0.0,144.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2117,1254,799,34675,,"2018-12-06 14:05:45",1428,3.767,4.0,0.00318556,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736306748416,ETC1228,BUY,0.0,144.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2118,1254,799,34675,,"2018-12-06 14:05:45",1427,3.77099742,78.0,0.06205251,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736297179137,ETC1228,BUY,0.0,144.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2119,1255,799,34676,,"2018-12-06 14:05:46",1430,3.792,125.0,0.09889241,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736370317312,ETC1214,SELL,0.0,125.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2120,1256,799,34676,,"2018-12-06 14:05:47",1432,3.761,10.0,0.0079766,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736458397696,ETC1228,BUY,0.0,123.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2121,1256,799,34676,,"2018-12-06 14:05:47",1433,3.76199997,83.0,0.0661882,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736458397696,ETC1228,BUY,0.0,123.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2122,1256,799,34676,,"2018-12-06 14:05:47",1435,3.76199997,19.0,0.01515152,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736458397696,ETC1228,BUY,0.0,123.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2123,1256,799,34676,,"2018-12-06 14:05:47",1434,3.76200005,5.0,0.00398724,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736458397696,ETC1228,BUY,0.0,123.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2124,1256,799,34676,,"2018-12-06 14:05:47",1436,3.76199999,6.0,0.00478469,ETC,OKEXFUTURE_ADAPTER,strategy-799,0,1924736458397696,ETC1228,BUY,0.0,123.0,0.0,0.0,,3.85979742,OKEXFUTURE_ADAPTER.etc_usd,1140
2125,1257,876,34677,,"2018-12-06 14:21:13",1438,3640.69,20.0,0.0001648,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924797149422592,BTC1214,BUY,0.0,20.0,0.0,0.0,,3673.6625,OKEXFUTURE_ADAPTER.btc_usd,1020
2126,1258,876,34677,,"2018-12-06 14:21:14",1440,3624.93,20.0,0.00016552,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924797214397440,BTC1228,SELL,0.0,20.0,0.0,0.0,,3673.6625,OKEXFUTURE_ADAPTER.btc_usd,1020
2127,1259,876,34678,,"2018-12-06 14:23:16",1442,3640.69,30.0,0.00024721,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924805209463808,BTC1214,BUY,0.0,30.0,0.0,0.0,,3676.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2128,1260,876,34678,,"2018-12-06 14:23:17",1443,3630.01,9.0,7.438e-05,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924805273594880,BTC1228,SELL,0.0,30.0,0.0,0.0,,3676.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2129,1260,876,34678,,"2018-12-06 14:23:18",1444,3629.99999998,8.0,6.612e-05,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924805273594880,BTC1228,SELL,0.0,30.0,0.0,0.0,,3676.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2130,1260,876,34678,,"2018-12-06 14:23:18",1446,3630.0,12.0,9.917e-05,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924805283649536,BTC1228,SELL,0.0,30.0,0.0,0.0,,3676.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2131,1260,876,34678,,"2018-12-06 14:23:18",1448,3630.0,1.0,8.26e-06,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924805283649536,BTC1228,SELL,0.0,30.0,0.0,0.0,,3676.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2132,1261,876,34679,,"2018-12-06 14:23:41",1450,3640.69,40.0,0.00032961,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924806848812032,BTC1214,BUY,0.0,40.0,0.0,0.0,,3679.4825,OKEXFUTURE_ADAPTER.btc_usd,1020
2133,1262,876,34679,,"2018-12-06 14:23:42",1452,3632.77,40.0,0.00033033,BTC,OKEXFUTURE_ADAPTER,strategy-876,0,1924806912646144,BTC1228,SELL,0.0,40.0,0.0,0.0,,3679.4825,OKEXFUTURE_ADAPTER.btc_usd,1020
2134,1263,892,34680,,"2018-12-06 14:27:45",1454,3640.6,31.0,0.00025545,BTC,OKEXFUTURE_ADAPTER,MANUAL-892,0,1924822820865024,BTC1214,BUY,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2135,1264,892,34680,,"2018-12-06 14:27:46",1456,3627.95,10.0,8.269e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-892,0,1924822885411840,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2136,1264,892,34680,,"2018-12-06 14:27:46",1457,3627.43997686,21.0,0.00017368,BTC,OKEXFUTURE_ADAPTER,MANUAL-892,0,1924822885411840,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2137,1265,893,34681,,"2018-12-06 14:27:50",1459,3640.6,31.0,0.00025545,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823112029184,BTC1214,BUY,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2138,1266,893,34681,,"2018-12-06 14:27:50",1461,3628.17,12.0,9.922e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823177532417,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2139,1266,893,34681,,"2018-12-06 14:27:50",1462,3628.17,3.0,2.481e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823177532417,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2140,1266,893,34681,,"2018-12-06 14:27:50",1463,3627.95998986,3.0,2.481e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823177532417,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2141,1266,893,34681,,"2018-12-06 14:27:51",1464,3627.95999493,12.0,9.923e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823177532417,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2142,1266,893,34681,,"2018-12-06 14:27:51",1465,3627.94999657,1.0,8.27e-06,BTC,OKEXFUTURE_ADAPTER,MANUAL-893,0,1924823177532417,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2143,1267,894,34682,,"2018-12-06 14:27:53",1467,3640.6,31.0,0.00025545,BTC,OKEXFUTURE_ADAPTER,MANUAL-894,0,1924823339320320,BTC1214,BUY,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2144,1268,894,34682,,"2018-12-06 14:27:54",1469,3627.97,3.0,2.481e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-894,0,1924823406879744,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2145,1268,894,34682,,"2018-12-06 14:27:54",1470,3627.25998188,20.0,0.00016541,BTC,OKEXFUTURE_ADAPTER,MANUAL-894,0,1924823406879744,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2146,1268,894,34682,,"2018-12-06 14:27:54",1472,3627.12999069,6.0,4.963e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-894,0,1924823406879744,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2147,1268,894,34682,,"2018-12-06 14:27:54",1471,3627.12998744,2.0,1.654e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-894,0,1924823406879744,BTC1228,SELL,0.0,31.0,0.0,0.0,,3680.6925,OKEXFUTURE_ADAPTER.btc_usd,1020
2148,1269,895,34683,,"2018-12-06 14:29:01",1473,3635.43,36.0,0.00029708,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827823512576,BTC1214,BUY,0.0,316.0,0.0,0.0,,3680.4475,OKEXFUTURE_ADAPTER.btc_usd,1020
2149,1269,895,34683,,"2018-12-06 14:29:02",1476,3635.43,280.0,0.00231059,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827834487808,BTC1214,BUY,0.0,316.0,0.0,0.0,,3680.4475,OKEXFUTURE_ADAPTER.btc_usd,1020
2150,1270,895,34683,,"2018-12-06 14:29:02",1478,3620.03,100.0,0.00082872,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2151,1270,895,34683,,"2018-12-06 14:29:02",1479,3619.92999716,2.0,1.657e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2152,1270,895,34683,,"2018-12-06 14:29:02",1481,3619.92999772,12.0,9.945e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2153,1270,895,34683,,"2018-12-06 14:29:02",1480,3619.92999751,3.0,2.486e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2154,1270,895,34683,,"2018-12-06 14:29:02",1485,3619.19984288,2.0,1.658e-05,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
2155,1270,895,34683,,"2018-12-06 14:29:02",1484,3619.49994173,1.0,8.29e-06,BTC,OKEXFUTURE_ADAPTER,MANUAL-895,0,1924827888915456,BTC1228,SELL,0.0,315.0,0.0,0.0,,3675.8625,OKEXFUTURE_ADAPTER.btc_usd,1020
